x,y,z,V,triangle
-5.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,75
-5.0000000000000000e+00,-2.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,75
-5.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,75
-5.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,76
-5.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,76
-5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,76
-5.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,77
-1.5000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,77
-1.5000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,77
-5.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,78
-1.5000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,78
-5.0000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,78
-1.5000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,79
2.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,79
2.0000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,79
-1.5000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,80
2.0000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,80
-1.5000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,80
2.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,81
4.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,81
4.0000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,81
2.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,82
4.0000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,82
2.0000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,82
4.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,83
4.0000000000000000e+00,-5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,83
4.0000000000000000e+00,-5.0000000000000000e-01,1.0000000000000001e-01,0.0000000000000000e+00,83
4.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,84
4.0000000000000000e+00,-5.0000000000000000e-01,1.0000000000000001e-01,0.0000000000000000e+00,84
4.0000000000000000e+00,-2.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,84
4.0000000000000000e+00,-5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,85
4.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,85
4.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,85
4.0000000000000000e+00,-5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,86
4.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,86
4.0000000000000000e+00,-5.0000000000000000e-01,1.0000000000000001e-01,0.0000000000000000e+00,86
4.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,87
4.0000000000000000e+00,1.8181818180000064e-01,0.0000000000000000e+00,0.0000000000000000e+00,87
4.0000000000000000e+00,1.8181818180000064e-01,1.0000000000000001e-01,0.0000000000000000e+00,87
4.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,88
4.0000000000000000e+00,1.8181818180000064e-01,1.0000000000000001e-01,0.0000000000000000e+00,88
4.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,88
4.0000000000000000e+00,1.8181818180000064e-01,0.0000000000000000e+00,0.0000000000000000e+00,89
4.0000000000000000e+00,5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,89
4.0000000000000000e+00,5.0000000000000000e-01,1.0000000000000001e-01,0.0000000000000000e+00,89
4.0000000000000000e+00,1.8181818180000064e-01,0.0000000000000000e+00,0.0000000000000000e+00,90
4.0000000000000000e+00,5.0000000000000000e-01,1.0000000000000001e-01,0.0000000000000000e+00,90
4.0000000000000000e+00,1.8181818180000064e-01,1.0000000000000001e-01,0.0000000000000000e+00,90
